CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,TypeofContact_encoded,Occupation_encoded,Gender_encoded,ProductPitched_encoded,MaritalStatus_encoded,Designation_encoded,Age_Group,Age_Group_encoded,Income_Group,Income_Group_encoded,Family_Size,Travel_Experience,Travel_Experience_encoded,High_Satisfaction,Base_Price,Price_Per_Person,Customer_Segment
203538,0,41.0,Self Enquiry,3,16.0,Small Business,Male,3,4.0,Deluxe,5.0,Married,2.0,0,3,1,2.0,Manager,24151.0,1,3,2,1,1,2,Middle,1,Medium,2,5.0,Beginner,0,0,2000,1154.7005383792516,2
203539,0,34.0,Self Enquiry,1,35.0,Salaried,Male,4,4.0,Deluxe,3.0,Married,3.0,1,1,1,1.0,Manager,23885.0,1,2,2,1,1,2,Middle,1,Medium,2,5.0,Regular,3,0,2000,1300.0,4
203540,0,41.0,Self Enquiry,2,13.0,Small Business,Male,3,4.0,Super Deluxe,3.0,Single,3.0,1,3,1,,AVP,35115.0,1,3,2,4,2,0,Middle,1,Medium,2,3.0,Regular,3,0,3500,2222.79853638006,0
203541,0,25.0,Self Enquiry,1,28.0,Large Business,Male,3,5.0,Basic,5.0,Married,2.0,0,3,0,1.0,Executive,20974.0,1,1,2,0,1,1,Young,3,Medium,2,4.0,Beginner,0,0,500,375.2776749732568,4
203542,0,41.0,Company Invited,1,15.0,Salaried,Male,4,4.0,Deluxe,3.0,Married,5.0,1,3,1,2.0,Manager,22747.0,0,2,2,1,1,2,Middle,1,Medium,2,6.0,Regular,3,0,2000,1300.0,3
203543,0,46.0,Self Enquiry,1,7.0,Large Business,Male,4,4.0,Standard,4.0,Married,3.0,0,3,1,2.0,Senior Manager,26119.0,1,1,2,3,1,3,Senior,2,Medium,2,6.0,Regular,3,0,1000,650.0,4
203544,0,36.0,Self Enquiry,3,35.0,Salaried,Female,4,5.0,Basic,3.0,Married,2.0,0,4,1,3.0,Executive,21108.0,1,2,1,0,1,1,Middle,1,Medium,2,7.0,Beginner,0,1,500,250.0,2
203545,0,33.0,Self Enquiry,1,12.0,Salaried,Female,4,5.0,Deluxe,4.0,Married,5.0,0,3,1,1.0,Manager,24556.0,1,2,1,1,1,2,Middle,1,Medium,2,5.0,Regular,3,0,2000,1300.0,4
203546,0,37.0,Self Enquiry,3,9.0,Salaried,Male,4,4.0,Basic,3.0,Unmarried,5.0,1,3,0,1.0,Executive,21322.0,1,2,2,0,3,1,Middle,1,Medium,2,5.0,Regular,3,0,500,250.0,2
203547,0,49.0,Self Enquiry,3,23.0,Salaried,Female,4,4.0,Deluxe,3.0,Married,2.0,0,4,1,1.0,Manager,25117.0,1,2,1,1,1,2,Senior,2,Medium,2,5.0,Beginner,0,1,2000,1000.0,2
203548,0,30.0,Self Enquiry,1,16.0,Salaried,Male,4,2.0,Basic,3.0,Married,8.0,0,5,1,1.0,Executive,21129.0,1,2,2,0,1,1,Young,3,Medium,2,5.0,Expert,1,1,500,325.0,3
203549,0,34.0,Self Enquiry,3,15.0,Salaried,Male,3,4.0,Deluxe,5.0,Married,4.0,0,5,1,1.0,Manager,25070.0,1,2,2,1,1,2,Middle,1,Medium,2,4.0,Regular,3,1,2000,1154.7005383792516,2
203550,1,31.0,Self Enquiry,3,7.0,Salaried,Male,4,5.0,Deluxe,5.0,Married,3.0,0,4,1,2.0,Manager,28392.0,1,2,2,1,1,2,Middle,1,Medium,2,6.0,Regular,3,1,2000,1000.0,2
203551,0,39.0,Company Invited,2,17.0,Salaried,Male,4,4.0,Deluxe,3.0,Married,5.0,0,3,0,3.0,Manager,24755.0,0,2,2,1,1,2,Middle,1,Medium,2,7.0,Regular,3,0,2000,1100.0,3
203552,0,36.0,Self Enquiry,1,7.0,Small Business,Male,4,5.0,Basic,5.0,Single,3.0,0,1,0,3.0,Executive,21128.0,1,3,2,0,2,1,Middle,1,Medium,2,7.0,Regular,3,0,500,325.0,4
203553,0,31.0,Self Enquiry,3,36.0,Large Business,Male,3,4.0,Standard,4.0,Married,5.0,0,4,0,2.0,Senior Manager,27928.0,1,1,2,3,1,3,Middle,1,Medium,2,5.0,Regular,3,1,1000,577.3502691896258,2
203554,1,36.0,Self Enquiry,1,9.0,Salaried,Female,4,4.0,Basic,5.0,Married,3.0,1,1,1,2.0,Executive,20752.0,1,2,1,0,1,1,Middle,1,Medium,2,6.0,Regular,3,0,500,325.0,4
203555,1,54.0,Self Enquiry,1,9.0,Large Business,Female,4,5.0,Standard,3.0,Married,2.0,0,5,1,3.0,Senior Manager,28847.0,1,1,1,3,1,3,Senior,2,Medium,2,7.0,Beginner,0,1,1000,650.0,0
203556,1,39.0,Self Enquiry,1,9.0,Small Business,Male,3,4.0,Deluxe,4.0,Married,6.0,0,4,0,1.0,Manager,23533.0,1,3,2,1,1,2,Middle,1,Medium,2,4.0,Expert,1,1,2000,1501.1106998930272,3
203557,0,33.0,Company Invited,1,7.0,Large Business,Male,4,4.0,Deluxe,5.0,Married,6.0,0,4,1,3.0,Manager,22765.0,0,1,2,1,1,2,Middle,1,Medium,2,7.0,Expert,1,1,2000,1300.0,3
203558,0,49.0,Self Enquiry,1,22.0,Salaried,Female,4,4.0,Basic,5.0,Married,2.0,0,1,1,1.0,Executive,21045.0,1,2,1,0,1,1,Senior,2,Medium,2,5.0,Beginner,0,0,500,325.0,4
203559,0,35.0,Self Enquiry,1,14.0,Small Business,Male,3,4.0,Basic,3.0,Unmarried,3.0,0,1,0,2.0,Executive,21650.0,1,3,2,0,3,1,Middle,1,Medium,2,5.0,Regular,3,0,500,375.2776749732568,4
203560,0,56.0,Self Enquiry,3,33.0,Small Business,Male,3,5.0,King,3.0,Married,3.0,0,3,1,2.0,VP,38264.0,1,3,2,2,1,4,Senior,2,Medium,2,5.0,Regular,3,0,5000,2886.7513459481293,0
203561,0,35.0,Self Enquiry,1,7.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,2.0,0,4,1,1.0,Manager,24162.0,1,2,2,1,1,2,Middle,1,Medium,2,4.0,Beginner,0,1,2000,1501.1106998930272,1
203562,0,27.0,Self Enquiry,1,10.0,Salaried,Female,3,4.0,Basic,3.0,Married,3.0,0,3,1,2.0,Executive,20739.0,1,2,1,0,1,1,Young,3,Medium,2,5.0,Regular,3,0,500,375.2776749732568,4
203563,0,39.0,Self Enquiry,3,21.0,Salaried,Male,4,4.0,Deluxe,4.0,Married,2.0,0,5,1,3.0,Manager,28602.0,1,2,2,1,1,2,Middle,1,Medium,2,7.0,Beginner,0,1,2000,1000.0,2
203564,0,39.0,Self Enquiry,3,23.0,Salaried,Female,3,4.0,Deluxe,4.0,Unmarried,4.0,0,1,0,1.0,Manager,22876.0,1,2,1,1,3,2,Middle,1,Medium,2,4.0,Regular,3,0,2000,1154.7005383792516,2
203565,0,37.0,Self Enquiry,3,7.0,Salaried,Fe Male,4,4.0,Deluxe,3.0,Unmarried,8.0,0,1,1,2.0,Manager,25493.0,1,2,0,1,3,2,Middle,1,Medium,2,6.0,Expert,1,0,2000,1000.0,3
203566,0,30.0,Self Enquiry,1,10.0,Small Business,Male,3,4.0,Basic,5.0,Unmarried,3.0,1,3,0,2.0,Executive,23401.0,1,3,2,0,3,1,Young,3,Medium,2,5.0,Regular,3,0,500,375.2776749732568,4
203567,0,36.0,Self Enquiry,1,17.0,Small Business,Fe Male,3,4.0,Deluxe,3.0,Unmarried,5.0,1,1,1,1.0,Manager,24820.0,1,3,0,1,3,2,Middle,1,Medium,2,4.0,Regular,3,0,2000,1501.1106998930272,4
203568,0,40.0,Self Enquiry,3,13.0,Small Business,Male,3,2.0,Standard,3.0,Married,4.0,0,4,1,2.0,Senior Manager,26915.0,1,3,2,3,1,3,Middle,1,Medium,2,5.0,Regular,3,1,1000,577.3502691896258,2
203569,0,30.0,Company Invited,1,9.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,3.0,0,3,0,1.0,Manager,27531.0,0,2,2,1,1,2,Young,3,Medium,2,4.0,Regular,3,0,2000,1501.1106998930272,4
203570,0,51.0,Self Enquiry,3,6.0,Small Business,Male,3,4.0,King,3.0,Married,3.0,1,5,0,2.0,VP,38009.0,1,3,2,2,1,4,Senior,2,Medium,2,5.0,None,2,1,5000,2886.7513459481293,0
203571,0,24.0,Self Enquiry,1,17.0,Large Business,Male,3,2.0,Basic,3.0,Married,4.0,0,1,1,1.0,Executive,20751.0,1,1,2,0,1,1,Young,3,Medium,2,4.0,Regular,3,0,500,375.2776749732568,4
203572,0,37.0,Company Invited,1,13.0,Salaried,Male,4,2.0,Deluxe,5.0,Married,5.0,1,4,1,2.0,Manager,24240.0,0,2,2,1,1,2,Middle,1,Medium,2,6.0,Regular,3,1,2000,1300.0,3
203573,0,43.0,Self Enquiry,1,16.0,Salaried,Male,4,5.0,King,3.0,Single,2.0,0,1,1,2.0,VP,38291.0,1,2,2,2,2,4,Middle,1,Medium,2,6.0,Beginner,0,0,5000,3250.0,0
203574,0,36.0,Self Enquiry,1,35.0,Salaried,Male,3,2.0,Deluxe,3.0,Married,3.0,0,5,1,1.0,Manager,22085.0,1,2,2,1,1,2,Middle,1,Medium,2,4.0,Regular,3,1,2000,1501.1106998930272,1
203575,0,35.0,Company Invited,1,17.0,Large Business,Male,4,5.0,Deluxe,3.0,Married,3.0,0,4,1,2.0,Manager,23741.0,0,1,2,1,1,2,Middle,1,Medium,2,6.0,Regular,3,1,2000,1300.0,4
203576,0,41.0,Self Enquiry,3,21.0,Salaried,Female,3,4.0,Deluxe,5.0,Married,3.0,0,3,0,2.0,Manager,23317.0,1,2,1,1,1,2,Middle,1,Medium,2,5.0,Regular,3,0,2000,1154.7005383792516,2
203577,0,44.0,Self Enquiry,1,34.0,Large Business,Male,3,2.0,Basic,4.0,Married,7.0,0,5,1,2.0,Executive,23554.0,1,1,2,0,1,1,Middle,1,Medium,2,5.0,Expert,1,1,500,375.2776749732568,3
203578,0,36.0,Self Enquiry,1,14.0,Salaried,Male,4,5.0,Basic,3.0,Married,3.0,0,3,1,1.0,Executive,21368.0,1,2,2,0,1,1,Middle,1,Medium,2,5.0,Regular,3,0,500,325.0,4
203579,0,47.0,Self Enquiry,3,7.0,Salaried,Male,3,2.0,Super Deluxe,5.0,Single,3.0,0,4,1,2.0,AVP,36245.0,1,2,2,4,2,0,Senior,2,Medium,2,5.0,None,2,1,3500,2020.7259421636904,0
203580,1,29.0,Self Enquiry,1,31.0,Small Business,Male,3,4.0,Basic,4.0,Married,3.0,1,1,0,1.0,Executive,21086.0,1,3,2,0,1,1,Young,3,Medium,2,4.0,Regular,3,0,500,375.2776749732568,4
203581,0,23.0,Company Invited,1,33.0,Salaried,Female,3,5.0,Basic,3.0,Married,3.0,1,3,0,1.0,Executive,21492.0,0,2,1,0,1,1,Young,3,Medium,2,4.0,Regular,3,0,500,375.2776749732568,4
203582,0,51.0,Company Invited,1,27.0,Small Business,Male,3,4.0,Super Deluxe,3.0,Married,4.0,1,4,1,2.0,AVP,29923.0,0,3,2,4,1,0,Senior,2,Medium,2,5.0,Regular,3,1,3500,2626.9437248127974,0
203583,0,33.0,Self Enquiry,1,12.0,Salaried,Female,3,2.0,Basic,3.0,Married,5.0,0,5,1,2.0,Executive,21990.0,1,2,1,0,1,1,Middle,1,Medium,2,5.0,Regular,3,1,500,375.2776749732568,3
203584,0,45.0,Self Enquiry,1,14.0,Small Business,Female,3,4.0,King,3.0,Married,3.0,1,4,1,2.0,VP,37727.0,1,3,1,2,1,4,Middle,1,Medium,2,5.0,None,2,1,5000,3752.776749732568,0
203585,0,31.0,Self Enquiry,1,14.0,Small Business,Male,3,5.0,Basic,4.0,Married,3.0,0,5,0,1.0,Executive,20819.0,1,3,2,0,1,1,Middle,1,Medium,2,4.0,Regular,3,1,500,375.2776749732568,1
203586,0,46.0,Self Enquiry,1,12.0,Small Business,Fe Male,3,6.0,Deluxe,5.0,Unmarried,3.0,1,3,1,1.0,Manager,24447.0,1,3,0,1,3,2,Senior,2,Medium,2,4.0,Regular,3,0,2000,1501.1106998930272,4
203587,0,46.0,Company Invited,3,33.0,Small Business,Male,3,5.0,Deluxe,5.0,Married,3.0,0,3,0,1.0,Manager,23063.0,0,3,2,1,1,2,Senior,2,Medium,2,4.0,Regular,3,0,2000,1154.7005383792516,2
203588,0,32.0,Company Invited,3,9.0,Salaried,Male,3,4.0,Deluxe,5.0,Unmarried,2.0,0,1,0,1.0,Manager,24010.0,0,2,2,1,3,2,Middle,1,Medium,2,4.0,Beginner,0,0,2000,1154.7005383792516,2
203589,0,37.0,Self Enquiry,1,19.0,Salaried,Female,4,4.0,Deluxe,3.0,Married,2.0,1,1,0,3.0,Manager,23341.0,1,2,1,1,1,2,Middle,1,Medium,2,7.0,Beginner,0,0,2000,1300.0,4
203590,0,35.0,Company Invited,1,17.0,Salaried,Male,3,2.0,Deluxe,3.0,Married,3.0,0,4,1,1.0,Manager,23402.0,0,2,2,1,1,2,Middle,1,Medium,2,4.0,Regular,3,1,2000,1501.1106998930272,1
203591,0,50.0,Self Enquiry,1,32.0,Salaried,Female,3,4.0,Basic,5.0,Married,3.0,0,3,0,1.0,Executive,21889.0,1,2,1,0,1,1,Senior,2,Medium,2,4.0,Regular,3,0,500,375.2776749732568,4
203592,0,40.0,Self Enquiry,1,17.0,Small Business,Male,4,4.0,Deluxe,5.0,Married,4.0,0,5,1,3.0,Manager,24055.0,1,3,2,1,1,2,Middle,1,Medium,2,7.0,Regular,3,1,2000,1300.0,4
203593,0,28.0,Self Enquiry,1,26.0,Salaried,Male,4,5.0,Basic,5.0,Married,3.0,0,1,0,1.0,Executive,22744.0,1,2,2,0,1,1,Young,3,Medium,2,5.0,Regular,3,0,500,325.0,4
203594,0,36.0,Self Enquiry,1,25.0,Salaried,Male,3,2.0,Deluxe,5.0,Married,3.0,0,3,0,2.0,Manager,23886.0,1,2,2,1,1,2,Middle,1,Medium,2,5.0,Regular,3,0,2000,1501.1106998930272,4
203595,0,29.0,Self Enquiry,1,34.0,Small Business,Female,3,6.0,Deluxe,5.0,Married,2.0,0,4,1,1.0,Manager,23886.0,1,3,1,1,1,2,Young,3,Medium,2,4.0,Beginner,0,1,2000,1501.1106998930272,1
203596,0,22.0,Self Enquiry,1,12.0,Small Business,Male,4,4.0,Basic,3.0,Unmarried,3.0,0,1,1,2.0,Executive,21795.0,1,3,2,0,3,1,Young,3,Medium,2,6.0,Regular,3,0,500,325.0,4
203597,1,19.0,Company Invited,3,10.0,Small Business,Female,4,4.0,Basic,3.0,Single,3.0,1,5,0,2.0,Executive,20247.0,0,3,1,0,2,1,Young,3,Medium,2,6.0,Regular,3,1,500,250.0,2
203598,0,48.0,Self Enquiry,2,33.0,Salaried,Female,4,4.0,King,3.0,Married,5.0,0,4,1,2.0,VP,38336.0,1,2,1,2,1,4,Senior,2,Medium,2,6.0,Regular,3,1,5000,2750.0,0
203599,0,40.0,Self Enquiry,1,10.0,Small Business,Male,4,5.0,Deluxe,3.0,Married,2.0,0,4,0,3.0,Manager,21747.0,1,3,2,1,1,2,Middle,1,Medium,2,7.0,Beginner,0,1,2000,1300.0,4
203600,0,41.0,Self Enquiry,1,22.0,Salaried,Female,4,5.0,Standard,3.0,Married,3.0,0,1,1,2.0,Senior Manager,29113.0,1,2,1,3,1,3,Middle,1,Medium,2,6.0,Regular,3,0,1000,650.0,4
203601,0,36.0,Company Invited,1,15.0,Salaried,Female,3,4.0,Deluxe,3.0,Married,3.0,0,5,1,2.0,Manager,22826.0,0,2,1,1,1,2,Middle,1,Medium,2,5.0,Regular,3,1,2000,1501.1106998930272,1
203602,0,38.0,Self Enquiry,1,26.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,5.0,0,1,0,1.0,Manager,24446.0,1,2,2,1,1,2,Middle,1,Medium,2,4.0,Regular,3,0,2000,1501.1106998930272,3
203603,0,40.0,Company Invited,1,11.0,Small Business,Fe Male,3,4.0,Deluxe,3.0,Unmarried,2.0,0,3,1,1.0,Manager,23720.0,0,3,0,1,3,2,Middle,1,Medium,2,4.0,Beginner,0,0,2000,1501.1106998930272,4
203604,0,46.0,Self Enquiry,1,9.0,Salaried,Female,3,5.0,Deluxe,3.0,Married,3.0,0,4,1,2.0,Manager,24448.0,1,2,1,1,1,2,Senior,2,Medium,2,5.0,Regular,3,1,2000,1501.1106998930272,0
203605,0,39.0,Self Enquiry,1,9.0,Small Business,Female,3,5.0,Standard,3.0,Married,5.0,1,5,1,2.0,Senior Manager,26434.0,1,3,1,3,1,3,Middle,1,Medium,2,5.0,Regular,3,1,1000,750.5553499465136,3
203606,1,36.0,Self Enquiry,3,17.0,Small Business,Male,3,5.0,Standard,5.0,Married,2.0,0,5,1,2.0,Senior Manager,28984.0,1,3,2,3,1,3,Middle,1,Medium,2,5.0,Beginner,0,1,1000,577.3502691896258,2
203607,0,38.0,Self Enquiry,1,17.0,Small Business,Female,4,4.0,Basic,4.0,Married,3.0,0,1,1,1.0,Executive,22614.0,1,3,1,0,1,1,Middle,1,Medium,2,5.0,Regular,3,0,500,325.0,4
203608,0,41.0,Self Enquiry,1,23.0,Salaried,Fe Male,3,4.0,Standard,3.0,Unmarried,8.0,1,4,1,1.0,Senior Manager,26623.0,1,2,0,3,3,3,Middle,1,Medium,2,4.0,Expert,1,1,1000,750.5553499465136,3
203609,0,45.0,Company Invited,2,7.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,6.0,1,5,1,2.0,Manager,24421.0,0,2,2,1,1,2,Middle,1,Medium,2,5.0,Expert,1,1,2000,1270.1705922171768,3
203610,0,49.0,Company Invited,1,11.0,Small Business,Male,3,5.0,Super Deluxe,3.0,Married,4.0,0,5,1,2.0,AVP,33880.0,0,3,2,4,1,0,Senior,2,Medium,2,5.0,Regular,3,1,3500,2626.9437248127974,0
203611,1,36.0,Self Enquiry,3,22.0,Small Business,Male,3,6.0,Deluxe,3.0,Married,8.0,1,1,1,2.0,Manager,24118.0,1,3,2,1,1,2,Middle,1,Medium,2,5.0,Expert,1,0,2000,1154.7005383792516,3
203612,0,25.0,Company Invited,1,9.0,Large Business,Female,3,4.0,Basic,3.0,Unmarried,3.0,1,3,1,2.0,Executive,22438.0,0,1,1,0,3,1,Young,3,Medium,2,5.0,Regular,3,0,500,375.2776749732568,4
203613,0,28.0,Self Enquiry,1,15.0,Small Business,Female,3,2.0,Basic,3.0,Married,2.0,0,4,0,1.0,Executive,22195.0,1,3,1,0,1,1,Young,3,Medium,2,4.0,Beginner,0,1,500,375.2776749732568,1
203614,0,28.0,Company Invited,1,9.0,Small Business,Male,3,4.0,Basic,3.0,Single,4.0,0,3,0,2.0,Executive,21258.0,0,3,2,0,2,1,Young,3,Medium,2,5.0,Regular,3,0,500,375.2776749732568,4
203615,1,41.0,Self Enquiry,1,14.0,Salaried,Male,4,4.0,Basic,5.0,Single,5.0,1,3,0,2.0,Executive,20844.0,1,2,2,0,2,1,Middle,1,Medium,2,6.0,Regular,3,0,500,325.0,3
203616,0,30.0,Self Enquiry,3,17.0,Small Business,Male,3,5.0,Deluxe,3.0,Unmarried,2.0,0,4,1,1.0,Manager,24547.0,1,3,2,1,3,2,Young,3,Medium,2,4.0,Beginner,0,1,2000,1154.7005383792516,2
203617,0,37.0,Self Enquiry,1,12.0,Salaried,Female,3,4.0,Standard,5.0,Married,6.0,0,4,1,2.0,Senior Manager,26686.0,1,2,1,3,1,3,Middle,1,Medium,2,5.0,Expert,1,1,1000,750.5553499465136,3
203618,0,26.0,Company Invited,1,9.0,Salaried,Male,4,2.0,Deluxe,3.0,Married,3.0,0,1,0,2.0,Manager,23884.0,0,2,2,1,1,2,Young,3,Medium,2,6.0,Regular,3,0,2000,1300.0,4
203619,0,40.0,Self Enquiry,1,19.0,Small Business,Male,4,4.0,Deluxe,4.0,Married,6.0,0,3,1,2.0,Manager,23973.0,1,3,2,1,1,2,Middle,1,Medium,2,6.0,Expert,1,0,2000,1300.0,3
203620,0,50.0,Self Enquiry,1,29.0,Salaried,Female,4,4.0,Super Deluxe,4.0,Married,5.0,0,4,0,,AVP,35091.0,1,2,1,4,1,0,Senior,2,Medium,2,4.0,Regular,3,1,3500,2275.0,0
203621,0,51.0,Self Enquiry,1,24.0,Salaried,Female,3,5.0,Standard,5.0,Married,7.0,0,3,1,1.0,Senior Manager,31947.0,1,2,1,3,1,3,Senior,2,Medium,2,4.0,Expert,1,0,1000,750.5553499465136,3
203622,0,21.0,Self Enquiry,3,9.0,Small Business,Female,3,4.0,Basic,3.0,Unmarried,3.0,0,4,0,1.0,Executive,21461.0,1,3,1,0,3,1,Young,3,Medium,2,4.0,Regular,3,1,500,288.6751345948129,2
203623,0,35.0,Self Enquiry,1,10.0,Salaried,Female,4,4.0,Deluxe,4.0,Married,3.0,0,5,1,3.0,Manager,24111.0,1,2,1,1,1,2,Middle,1,Medium,2,7.0,Regular,3,1,2000,1300.0,4
203624,0,37.0,Self Enquiry,1,14.0,Salaried,Male,4,4.0,Basic,4.0,Single,4.0,0,1,0,3.0,Executive,20691.0,1,2,2,0,2,1,Middle,1,Medium,2,7.0,Regular,3,0,500,325.0,4
203625,0,50.0,Self Enquiry,1,13.0,Salaried,Female,3,5.0,Super Deluxe,3.0,Married,4.0,1,5,1,1.0,AVP,32644.0,1,2,1,4,1,0,Senior,2,Medium,2,4.0,Regular,3,1,3500,2626.9437248127974,0
203626,0,37.0,Company Invited,1,7.0,Small Business,Female,3,5.0,Deluxe,3.0,Married,2.0,0,5,1,2.0,Manager,23052.0,0,3,1,1,1,2,Middle,1,Medium,2,5.0,Beginner,0,1,2000,1501.1106998930272,1
203627,0,37.0,Self Enquiry,1,10.0,Salaried,Male,4,2.0,Deluxe,5.0,Married,8.0,0,1,1,3.0,Manager,25520.0,1,2,2,1,1,2,Middle,1,Medium,2,7.0,Expert,1,0,2000,1300.0,3
203628,0,55.0,Self Enquiry,1,29.0,Small Business,Female,4,4.0,Super Deluxe,3.0,Married,3.0,0,1,1,2.0,AVP,36104.0,1,3,1,4,1,0,Senior,2,Medium,2,6.0,None,2,0,3500,2275.0,0
203629,0,44.0,Self Enquiry,1,22.0,Salaried,Male,4,5.0,Super Deluxe,3.0,Married,3.0,0,3,1,2.0,AVP,36281.0,1,2,2,4,1,0,Middle,1,Medium,2,6.0,None,2,0,3500,2275.0,0
203630,1,36.0,Company Invited,3,19.0,Salaried,Male,3,4.0,Deluxe,3.0,Unmarried,5.0,1,3,1,1.0,Manager,23259.0,0,2,2,1,3,2,Middle,1,Medium,2,4.0,Regular,3,0,2000,1154.7005383792516,2
203631,0,39.0,Company Invited,1,7.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,2.0,0,5,1,1.0,Manager,23413.0,0,2,2,1,1,2,Middle,1,Medium,2,4.0,Beginner,0,1,2000,1501.1106998930272,1
203632,0,30.0,Self Enquiry,3,12.0,Small Business,Male,3,5.0,Deluxe,4.0,Married,3.0,1,5,0,1.0,Manager,22865.0,1,3,2,1,1,2,Young,3,Medium,2,4.0,Regular,3,1,2000,1154.7005383792516,2
203633,0,34.0,Self Enquiry,3,9.0,Small Business,Male,4,4.0,Deluxe,3.0,Married,3.0,0,3,1,2.0,Manager,24183.0,1,3,2,1,1,2,Middle,1,Medium,2,6.0,Regular,3,0,2000,1000.0,2
203634,0,33.0,Self Enquiry,1,9.0,Small Business,Male,3,4.0,Deluxe,4.0,Married,2.0,0,4,0,2.0,Manager,24148.0,1,3,2,1,1,2,Middle,1,Medium,2,5.0,Beginner,0,1,2000,1501.1106998930272,1
203635,0,32.0,Self Enquiry,3,12.0,Salaried,Female,4,4.0,Deluxe,3.0,Married,3.0,0,1,0,3.0,Manager,24154.0,1,2,1,1,1,2,Middle,1,Medium,2,7.0,Regular,3,0,2000,1000.0,2
203636,0,50.0,Self Enquiry,1,23.0,Small Business,Female,4,4.0,Basic,5.0,Married,6.0,1,1,1,2.0,Executive,21265.0,1,3,1,0,1,1,Senior,2,Medium,2,6.0,Expert,1,0,500,325.0,3
203637,0,39.0,Company Invited,1,9.0,Small Business,Female,3,5.0,Basic,4.0,Single,3.0,0,1,1,1.0,Executive,21118.0,0,3,1,0,2,1,Middle,1,Medium,2,4.0,Regular,3,0,500,375.2776749732568,4
203638,0,48.0,Self Enquiry,3,9.0,Salaried,Female,3,2.0,Super Deluxe,4.0,Married,8.0,0,1,0,,AVP,34650.0,1,2,1,4,1,0,Senior,2,Medium,2,3.0,Expert,1,0,3500,2020.7259421636904,3
203639,0,50.0,Self Enquiry,1,7.0,Salaried,Male,3,4.0,Super Deluxe,3.0,Single,6.0,0,3,1,1.0,AVP,34057.0,1,2,2,4,2,0,Senior,2,Medium,2,4.0,Expert,1,0,3500,2626.9437248127974,0
203640,0,42.0,Self Enquiry,3,30.0,Salaried,Male,4,4.0,Standard,3.0,Unmarried,5.0,1,3,0,3.0,Senior Manager,25760.0,1,2,2,3,3,3,Middle,1,Medium,2,7.0,Regular,3,0,1000,500.0,3
203641,0,21.0,Self Enquiry,3,16.0,Salaried,Male,3,4.0,Basic,5.0,Unmarried,3.0,0,1,0,2.0,Executive,21406.0,1,2,2,0,3,1,Young,3,Medium,2,5.0,Regular,3,0,500,288.6751345948129,2
203642,0,34.0,Company Invited,3,23.0,Salaried,Female,3,4.0,Deluxe,3.0,Married,3.0,1,1,0,1.0,Manager,24046.0,0,2,1,1,1,2,Middle,1,Medium,2,4.0,Regular,3,0,2000,1154.7005383792516,2
203643,0,37.0,Self Enquiry,1,33.0,Salaried,Male,4,4.0,Deluxe,3.0,Married,8.0,0,3,1,1.0,Manager,24025.0,1,2,2,1,1,2,Middle,1,Medium,2,5.0,Expert,1,0,2000,1300.0,3
203644,0,45.0,Self Enquiry,2,7.0,Salaried,Female,3,4.0,Basic,3.0,Married,6.0,1,3,1,1.0,Executive,21873.0,1,2,1,0,1,1,Middle,1,Medium,2,4.0,Expert,1,0,500,317.5426480542942,3
203645,1,24.0,Self Enquiry,1,15.0,Small Business,Male,4,5.0,Basic,3.0,Unmarried,3.0,1,4,1,3.0,Executive,22667.0,1,3,2,0,3,1,Young,3,Medium,2,7.0,Regular,3,1,500,325.0,4
203646,0,39.0,Self Enquiry,1,11.0,Small Business,Female,3,4.0,Basic,3.0,Married,2.0,0,5,0,1.0,Executive,21984.0,1,3,1,0,1,1,Middle,1,Medium,2,4.0,Beginner,0,1,500,375.2776749732568,1
203647,0,54.0,Self Enquiry,1,31.0,Small Business,Male,3,2.0,Standard,3.0,Married,5.0,0,3,0,2.0,Senior Manager,25683.0,1,3,2,3,1,3,Senior,2,Medium,2,5.0,Regular,3,0,1000,750.5553499465136,3
203648,1,49.0,Company Invited,3,14.0,Small Business,Female,4,4.0,Basic,3.0,Married,4.0,1,4,1,2.0,Executive,21333.0,0,3,1,0,1,1,Senior,2,Medium,2,6.0,Regular,3,1,500,250.0,2
203649,1,33.0,Self Enquiry,1,9.0,Salaried,Male,4,4.0,Basic,4.0,Single,3.0,0,3,1,2.0,Executive,20071.0,1,2,2,0,2,1,Middle,1,Medium,2,6.0,Regular,3,0,500,325.0,4
203650,0,27.0,Company Invited,1,14.0,Small Business,Male,4,4.0,Basic,3.0,Single,3.0,0,4,1,3.0,Executive,21248.0,0,3,2,0,2,1,Young,3,Medium,2,7.0,Regular,3,1,500,325.0,4
203651,0,56.0,Self Enquiry,1,29.0,Large Business,Male,4,5.0,Basic,4.0,Married,7.0,0,1,1,2.0,Executive,22215.0,1,1,2,0,1,1,Senior,2,Medium,2,6.0,Expert,1,0,500,325.0,3
